TimeStamp,ch1,ch2,ch3,ch4
2019587.0978,19289.64,8541.54,14196.3,41097.03
2019587.1018,19294.45,8539.96,14187.39,41086.15
2019587.1058,19295.65,8536.15,14178.09,41074.66
2019587.1098,19292.17,8533.24,14178.66,41078.86
2019587.1138,19289.59,8536.34,14187.48,41091.26
2019587.1178,19290.83,8547.59,14206.94,41106.23
2019587.1218,19301.23,8549.6,14205.03,41099.93
2019587.1258,19296.74,8534.67,14191.77,41083.15
2019587.1298,19290.59,8535.34,14198.02,41087.16
2019587.1337,19286.3,8541.87,14208.84,41099.41
2019587.1377,19283.82,8544.35,14214.8,41104.99
2019587.1417,19295.79,8541.92,14209.56,41096.26
2019587.1457,19297.08,8536.63,14202.41,41087.3
2019587.1497,19295.65,8540.06,14209.89,41097.12
2019587.1537,19296.08,8548.17,14223.77,41113.81
2019587.1577,19290.83,8550.55,14231.83,41121.2
2019587.1617,19301.13,8547.26,14221.72,41108.71
2019587.1657,19295.84,8538.2,14204.79,41091.45
2019587.1697,19289.16,8537.87,14206.55,41094.02
2019587.1737,19294.45,8541.25,14216.81,41110.95
2019587.1777,19301.42,8544.59,14231.35,41126.54
2019587.1817,19308.38,8546.64,14222.81,41115.91
2019587.1857,19307.62,8540.54,14209.03,41098.5
2019587.1897,19297.75,8535.91,14210.37,41100.13
2019587.1937,19290.78,8541.25,14223.67,41110.43
2019587.1977,19284.63,8550.22,14231.11,41118.67
2019587.2017,19297.6,8552.84,14225.2,41113.57
2019587.2057,19299.37,8541.16,14209.13,41100.17
2019587.2097,19294.17,8539.39,14210.61,41104.56
2019587.2137,19294.12,8544.02,14222.29,41117.82
2019587.2177,19289.5,8545.54,14228.92,41123.78
2019587.2217,19306.95,8549.74,14231.59,41122.87
2019587.2257,19310.05,8550.41,14229.63,41116.62
2019587.2297,19295.22,8546.54,14226.06,41113.38
2019587.2337,19291.55,8550.74,14233.02,41120.06
2019587.2377,19288.78,8549.83,14243.65,41129.59
2019587.2417,19299.18,8548.4,14236.07,41119.34
2019587.2457,19303.47,8545.54,14227.06,41112.33
2019587.2497,19301.7,8555.6,14230.4,41118.1
2019587.2537,19294.65,8558.66,14235.93,41125.83
2019587.2577,19289.64,8559.42,14244.03,41130.36
2019587.2617,19296.7,8557.13,14237.36,41118.29
2019587.2657,19294.22,8545.59,14220.14,41101.6
2019587.2697,19284.63,8541.49,14219.86,41102.27
2019587.2737,19287.68,8548.69,14231.11,41115.57
2019587.2777,19287.45,8556.27,14243.13,41127.5
2019587.2817,19307.52,8558.75,14237.55,41121.92
2019587.2857,19307.66,8551.22,14226.49,41108.14
2019587.2897,19300.13,8551.22,14232.35,41114.24
2019587.2937,19294.69,8552.08,14240.6,41125.68
2019587.2977,19287.3,8557.13,14251.66,41134.36
2019587.3017,19296.12,8556.75,14245.7,41124.16
2019587.3057,19296.17,8550.79,14231.92,41110.23
2019587.3097,19289.97,8547.93,14231.11,41113.81
2019587.3137,19284.92,8549.26,14235.78,41122.58
2019587.3177,19281.77,8550.03,14241.51,41126.21
2019587.3217,19293.93,8545.92,14230.01,41114.76
2019587.3257,19301.42,8538.96,14221.1,41101.75
2019587.3297,19298.65,8543.06,14228.68,41107.95
2019587.3337,19301.75,8559.23,14243.65,41125.06
2019587.3377,19291.78,8561.85,14248.95,41131.5
2019587.3417,19296.08,8556.08,14235.31,41117.2
2019587.3457,19295.12,8545.59,14214.47,41096.84
2019587.3497,19286.35,8540.35,14212.28,41092.54
2019587.3537,19288.35,8547.74,14230.4,41109.09
2019587.3577,19286.83,8557.75,14246.37,41121.44
2019587.3617,19293.88,8556.8,14238.79,41109.42
2019587.3657,19296.7,8544.73,14226.01,41095.69
2019587.3697,19297.36,8539.34,14227.63,41098.17
2019587.3737,19294.31,8548.98,14237.41,41107.95
2019587.3777,19285.35,8558.32,14241.89,41110.0
2019587.3817,19293.02,8558.51,14236.26,41102.32
2019587.3857,19297.55,8558.7,14232.21,41096.41
2019587.3897,19297.41,8562.47,14234.74,41103.08
2019587.3937,19296.79,8570.91,14242.79,41117.82
2019587.3977,19285.2,8565.52,14242.13,41118.91
2019587.4017,19288.11,8553.94,14229.73,41100.46
2019587.4057,19285.59,8544.49,14216.62,41083.05
2019587.4097,19281.82,8543.64,14218.05,41087.35
2019587.4137,19284.01,8547.78,14226.77,41099.36
2019587.4177,19285.82,8549.36,14237.69,41110.43
2019587.4217,19300.18,8554.41,14234.88,41103.7
2019587.4257,19293.02,8551.69,14221.0,41087.82
2019587.4297,19284.16,8549.6,14225.53,41092.5
2019587.4337,19281.58,8550.07,14236.5,41104.75
2019587.4377,19279.29,8553.74,14244.32,41111.81
2019587.4417,19295.69,8551.88,14234.97,41102.8
2019587.4457,19291.4,8541.92,14217.66,41084.96
2019587.4497,19290.12,8546.4,14221.38,41090.02
2019587.4537,19285.73,8549.6,14228.2,41102.6
2019587.4577,19280.15,8554.98,14239.22,41114.14
2019587.4617,19294.36,8552.98,14235.45,41106.13
2019587.4657,19305.47,8551.26,14226.96,41096.74
2019587.4697,19305.33,8549.88,14234.26,41104.94
2019587.4737,19304.42,8556.89,14247.47,41121.2
2019587.4777,19303.32,8565.86,14259.86,41136.32
2019587.4817,19314.29,8568.62,14256.43,41130.74
2019587.4857,19308.0,8558.51,14240.22,41111.95
2019587.4897,19296.12,8553.79,14239.27,41109.76
2019587.4937,19297.32,8558.32,14251.19,41123.06
2019587.4977,19296.36,8565.28,14260.01,41134.27
2019587.5017,19307.0,8566.19,14254.24,41125.25
2019587.5057,19305.28,8558.37,14240.98,41107.23
2019587.5097,19302.47,8556.18,14242.75,41109.04
2019587.5137,19305.9,8563.42,14255.76,41121.87
2019587.5177,19300.37,8568.72,14261.68,41129.55
2019587.5217,19307.85,8563.81,14251.52,41119.63
2019587.5257,19306.28,8557.65,14234.97,41100.46
2019587.5297,19301.61,8560.47,14236.5,41106.23
2019587.5337,19297.22,8565.67,14248.28,41120.25
2019587.5377,19292.64,8566.09,14254.95,41127.35
2019587.5417,19298.03,8567.43,14247.47,41119.58
2019587.5457,19305.99,8559.66,14238.88,41107.95
2019587.5497,19302.47,8556.13,14236.55,41108.8
2019587.5537,19302.75,8566.76,14251.04,41121.87
2019587.5577,19299.13,8578.16,14267.49,41133.89
2019587.5617,19303.32,8573.15,14257.34,41121.77
2019587.5657,19301.7,8564.19,14238.88,41105.28
2019587.5697,19297.98,8561.09,14238.84,41109.33
2019587.5737,19299.41,8558.42,14247.18,41119.96
2019587.5777,19296.6,8558.56,14254.76,41127.31
2019587.5817,19307.09,8562.47,14250.95,41115.67
2019587.5857,19306.38,8558.51,14237.55,41105.04
2019587.5897,19299.46,8551.79,14236.36,41106.18
2019587.5937,19294.17,8553.7,14241.08,41114.43
2019587.5977,19283.34,8554.41,14245.08,41118.58
2019587.6017,19293.93,8555.84,14238.88,41108.14
2019587.6057,19298.98,8549.74,14230.16,41099.93
2019587.6097,19298.03,8553.65,14235.55,41109.09
2019587.6137,19291.31,8555.46,14240.89,41116.77
2019587.6177,19281.91,8551.84,14241.6,41120.58
2019587.6217,19288.59,8551.07,14236.69,41112.33
2019587.6257,19294.12,8546.35,14231.11,41099.7
2019587.6297,19288.69,8548.88,14232.92,41102.65
2019587.6337,19282.82,8551.65,14240.36,41113.91
2019587.6377,19280.72,8557.51,14249.71,41123.78
2019587.6417,19291.16,8551.69,14239.31,41111.76
2019587.6457,19293.93,8546.02,14227.3,41097.55
2019587.6497,19283.2,8546.5,14226.72,41095.4
2019587.6537,19278.77,8555.37,14233.59,41104.7
2019587.6577,19276.38,8556.18,14239.31,41114.48
2019587.6617,19290.02,8553.32,14231.64,41109.52
2019587.6657,19296.22,8549.41,14222.96,41102.22
2019587.6697,19289.45,8552.6,14223.86,41105.42
2019587.6737,19283.58,8554.56,14235.07,41111.76
2019587.6777,19275.52,8555.79,14239.6,41117.48
2019587.6817,19291.55,8560.9,14236.36,41114.76
2019587.6857,19299.03,8556.18,14231.35,41105.66
2019587.6897,19295.31,8556.27,14232.35,41108.95
2019587.6937,19293.64,8560.71,14241.7,41119.49
2019587.6977,19292.02,8566.81,14252.04,41131.31
2019587.7017,19305.85,8565.38,14246.27,41125.45
2019587.7057,19308.76,8558.32,14235.59,41113.0
2019587.7097,19301.75,8557.75,14237.64,41116.77
2019587.7137,19298.79,8555.84,14242.27,41124.21
2019587.7177,19289.69,8552.93,14246.61,41124.35
2019587.7217,19294.55,8548.4,14237.55,41110.9
2019587.7257,19292.69,8540.77,14222.53,41096.88
2019587.7297,19285.92,8541.25,14222.67,41097.6
2019587.7337,19289.97,8550.31,14235.16,41114.76
2019587.7377,19286.35,8552.74,14244.51,41124.97
2019587.7417,19287.16,8549.45,14233.97,41112.33
2019587.7457,19289.07,8544.83,14225.63,41101.84
2019587.7497,19289.83,8547.45,14226.96,41107.47
2019587.7537,19290.54,8549.88,14232.26,41118.91
2019587.7577,19285.59,8547.97,14241.6,41123.35
2019587.7617,19287.83,8545.07,14232.78,41110.19
2019587.7657,19289.93,8534.05,14216.0,41093.97
2019587.7697,19287.64,8532.24,14214.09,41090.92
2019587.7737,19285.73,8536.48,14223.05,41099.7
2019587.7777,19279.67,8538.58,14226.49,41107.61
2019587.7817,19287.16,8539.15,14218.9,41102.8
2019587.7857,19290.26,8534.77,14210.51,41094.74
2019587.7897,19286.63,8535.34,14214.66,41099.36
2019587.7937,19285.35,8542.59,14224.58,41108.99
2019587.7977,19288.02,8549.88,14234.64,41118.82
2019587.8017,19305.14,8554.41,14233.4,41112.38
2019587.8057,19301.61,8544.49,14219.52,41094.59
2019587.8097,19292.02,8538.87,14215.38,41094.45
2019587.8137,19286.63,8534.34,14221.15,41103.08
2019587.8177,19279.29,8535.15,14228.06,41113.81
2019587.8217,19284.87,8532.43,14221.81,41106.18
2019587.8257,19281.2,8525.28,14208.03,41091.45
2019587.8297,19277.0,8526.9,14206.94,41090.92
2019587.8337,19280.29,8538.82,14219.14,41104.51
2019587.8377,19279.53,8542.92,14231.4,41114.34
2019587.8417,19288.92,8538.91,14225.44,41107.23
2019587.8457,19294.74,8536.48,14215.14,41099.03
2019587.8497,19287.06,8532.0,14214.95,41099.27
2019587.8537,19285.73,8537.67,14229.59,41113.76
2019587.8577,19284.16,8544.59,14243.08,41127.16
2019587.8617,19290.02,8539.25,14233.69,41117.82
2019587.8657,19291.26,8532.95,14220.76,41103.27
2019587.8697,19290.93,8531.33,14221.77,41106.9
2019587.8737,19294.6,8540.63,14236.07,41121.25
2019587.8777,19294.93,8551.84,14246.42,41131.79
2019587.8817,19303.99,8551.69,14238.5,41122.68
2019587.8857,19296.93,8543.87,14224.48,41105.47
2019587.8897,19287.97,8541.54,14228.3,41105.18
2019587.8937,19292.07,8548.88,14241.84,41120.96
2019587.8977,19300.42,8565.0,14259.01,41141.13
2019587.9017,19311.53,8564.23,14256.0,41139.51
2019587.9057,19304.95,8545.16,14236.45,41118.29
2019587.9097,19288.54,8533.29,14222.24,41102.99
2019587.9137,19288.26,8541.25,14231.02,41110.9
2019587.9177,19285.3,8545.54,14234.88,41117.24
2019587.9217,19289.07,8536.63,14222.24,41104.56
2019587.9256,19292.02,8529.0,14215.04,41096.5
2019587.9296,19286.49,8526.47,14218.14,41099.74
2019587.9336,19284.78,8528.57,14227.3,41109.19
2019587.9376,19281.96,8531.24,14236.83,41114.72
2019587.9416,19285.97,8530.52,14230.06,41104.13
2019587.9456,19288.73,8524.37,14219.24,41090.92
2019587.9496,19285.63,8522.51,14219.43,41094.26
2019587.9536,19283.82,8531.48,14233.59,41107.85
2019587.9576,19277.48,8532.24,14239.22,41112.43
2019587.9616,19285.54,8532.19,14233.26,41105.23
2019587.9656,19284.92,8527.09,14219.86,41091.92
2019587.9696,19277.24,8526.28,14219.91,41090.64
2019587.9736,19274.76,8534.96,14232.02,41106.13
2019587.9776,19272.38,8539.39,14237.5,41111.76
2019587.9816,19281.82,8540.3,14232.97,41104.46
2019587.9856,19276.86,8524.8,14214.99,41089.73
2019587.9896,19268.9,8516.36,14213.37,41087.54
2019587.9936,19268.04,8523.89,14223.05,41098.08
2019587.9976,19262.08,8530.43,14228.54,41104.61
2019588.0016,19269.42,8527.18,14220.29,41094.21
2019588.0056,19266.75,8520.46,14207.41,41079.48
2019588.0096,19264.7,8522.27,14213.18,41086.25
2019588.0136,19259.74,8521.8,14215.52,41094.83
2019588.0176,19256.26,8521.08,14220.62,41103.22
2019588.0216,19271.19,8527.42,14221.72,41100.22
2019588.0256,19263.22,8519.94,14202.74,41076.81
2019588.0296,19252.73,8510.88,14194.73,41072.04
2019588.0336,19259.03,8523.37,14212.75,41093.07
2019588.0376,19251.25,8522.94,14213.56,41094.36
2019588.0416,19257.93,8517.89,14199.16,41076.57
2019588.0456,19251.4,8504.2,14181.09,41053.25
2019588.0496,19238.05,8493.33,14172.03,41042.71
2019588.0536,19230.89,8492.14,14169.89,41045.15
2019588.0576,19213.01,8479.17,14156.53,41034.42
2019588.0616,19211.1,8461.24,14124.44,41005.47
2019588.0656,19206.43,8446.5,14099.5,40982.39
2019588.0696,19192.32,8438.3,14085.72,40971.67
2019588.0736,19188.22,8442.36,14087.34,40972.52
2019588.0776,19183.16,8444.17,14092.64,40974.96
2019588.0816,19183.97,8438.87,14080.0,40957.74
2019588.0856,19175.1,8424.71,14058.02,40935.86
2019588.0896,19156.51,8413.7,14043.09,40923.5
2019588.0936,19142.68,8413.74,14037.04,40920.88
2019588.0976,19136.81,8408.79,14039.71,40926.13
2019588.1016,19146.02,8407.26,14031.84,40918.59
2019588.1056,19141.49,8397.39,14010.14,40893.89
2019588.1096,19130.38,8392.86,14000.08,40885.74
2019588.1136,19132.9,8397.25,14010.0,40900.33
2019588.1176,19133.52,8401.54,14018.35,40911.11
2019588.1216,19133.14,8398.72,14005.81,40892.7
2019588.1256,19127.7,8385.42,13993.36,40879.11
2019588.1296,19129.85,8387.81,14006.33,40893.04
2019588.1336,19122.56,8392.1,14008.62,40894.7
2019588.1376,19120.22,8397.96,14014.39,40901.81
2019588.1416,19139.34,8401.54,14018.35,40903.53
2019588.1456,19149.26,8407.83,14021.45,40907.29
2019588.1496,19159.51,8422.8,14039.57,40927.37
2019588.1536,19175.34,8438.25,14067.84,40956.6
2019588.1576,19176.44,8443.88,14088.58,40975.43
2019588.1616,19187.55,8445.45,14085.63,40972.05
2019588.1656,19193.84,8447.79,14077.09,40958.41
2019588.1696,19189.88,8450.46,14082.48,40963.89
2019588.1736,19200.28,8461.38,14102.7,40990.12
2019588.1776,19205.38,8474.78,14120.82,41010.19
2019588.1816,19220.35,8479.88,14123.35,41012.82
2019588.1856,19227.13,8481.41,14122.44,41006.71
2019588.1896,19218.02,8477.4,14125.49,41006.14
2019588.1936,19227.46,8489.75,14144.61,41024.79
2019588.1976,19230.99,8497.72,14160.54,41038.14
2019588.2016,19247.87,8498.19,14161.16,41032.22
2019588.2056,19253.92,8493.33,14157.92,41022.02
2019588.2096,19252.02,8495.71,14162.92,41027.46
2019588.2136,19252.11,8502.29,14172.41,41043.1
2019588.2176,19251.11,8506.3,14186.96,41056.54
2019588.2216,19262.75,8509.11,14191.63,41057.97
2019588.2256,19265.75,8512.78,14188.72,41054.92
2019588.2296,19256.59,8514.45,14187.29,41056.21
2019588.2336,19260.84,8528.19,14202.83,41073.37
2019588.2376,19261.98,8532.67,14216.09,41087.78
2019588.2416,19273.71,8528.66,14211.37,41081.53
2019588.2456,19272.14,8521.61,14202.64,41067.56
2019588.2496,19265.99,8521.94,14207.51,41072.09
2019588.2536,19269.71,8529.43,14223.34,41089.54
2019588.2576,19265.99,8534.38,14236.5,41100.32
2019588.2616,19276.34,8534.48,14228.54,41090.11
2019588.2656,19277.67,8528.14,14214.47,41077.09
2019588.2696,19277.0,8527.66,14212.9,41078.29
2019588.2736,19280.2,8533.0,14223.24,41096.12
2019588.2776,19275.1,8533.76,14232.54,41108.85
2019588.2816,19283.39,8528.04,14224.96,41099.51
2019588.2856,19284.16,8518.98,14214.37,41087.92
2019588.2896,19287.25,8525.04,14225.06,41100.65
2019588.2936,19291.02,8532.91,14240.31,41115.24
2019588.2976,19290.31,8537.01,14256.29,41128.26
2019588.3016,19306.04,8537.25,14254.38,41123.2
2019588.3056,19305.85,8531.91,14240.12,41111.52
2019588.3096,19296.17,8525.56,14238.17,41115.96
2019588.3136,19288.02,8524.32,14243.99,41125.78
2019588.3176,19281.53,8529.33,14251.62,41133.12
2019588.3216,19295.93,8528.28,14245.99,41128.35
2019588.3256,19295.22,8522.46,14237.79,41112.95
2019588.3296,19290.97,8526.85,14240.55,41114.96
2019588.3336,19286.21,8531.57,14252.66,41126.35
2019588.3376,19275.62,8530.05,14258.39,41129.59
2019588.3416,19285.87,8532.43,14252.43,41117.15
2019588.3456,19287.25,8526.23,14241.51,41100.32
2019588.3496,19278.19,8523.13,14239.07,41096.64
2019588.3536,19278.0,8527.52,14245.46,41107.85
2019588.3576,19268.99,8529.33,14251.9,41116.24
2019588.3616,19283.44,8532.62,14251.14,41110.33
2019588.3656,19289.16,8530.67,14244.37,41098.55
2019588.3696,19286.11,8528.28,14245.42,41100.7
2019588.3736,19277.38,8531.38,14255.57,41113.05
2019588.3776,19267.94,8531.38,14263.63,41122.58
2019588.3816,19276.19,8526.52,14254.71,41113.76
2019588.3856,19279.15,8522.42,14247.51,41110.81
2019588.3896,19276.05,8525.99,14254.76,41121.68
2019588.3936,19283.44,8539.01,14274.03,41141.66
2019588.3976,19272.33,8535.67,14274.65,41140.18
2019588.4016,19268.37,8524.47,14257.53,41115.53
2019588.4056,19269.75,8517.65,14251.66,41105.42
2019588.4096,19265.56,8513.98,14253.38,41107.61
2019588.4136,19269.56,8521.13,14264.92,41123.63
2019588.4176,19261.93,8523.7,14266.35,41126.64
2019588.4216,19272.04,8517.55,14258.34,41118.77
2019588.4256,19282.53,8517.31,14252.86,41112.76
2019588.4296,19277.05,8514.83,14251.14,41110.57
2019588.4336,19279.1,8522.42,14264.01,41125.83
2019588.4376,19280.96,8527.42,14274.31,41139.8
2019588.4416,19292.4,8525.71,14267.88,41131.64
2019588.4456,19294.79,8519.08,14256.43,41118.15
2019588.4496,19294.74,8521.03,14262.11,41121.68
2019588.4536,19296.36,8530.28,14273.6,41132.6
2019588.4576,19290.97,8530.71,14277.84,41135.7
2019588.4616,19305.42,8532.62,14271.55,41126.88
2019588.4656,19309.81,8530.86,14264.2,41120.92
2019588.4696,19303.04,8528.81,14267.11,41127.35
2019588.4736,19299.65,8535.62,14278.27,41140.37
2019588.4776,19298.22,8541.39,14287.76,41150.38
2019588.4816,19302.56,8538.53,14279.94,41138.08
2019588.4856,19298.51,8525.66,14268.45,41124.97
2019588.4896,19296.6,8527.71,14272.88,41130.36
2019588.4936,19295.17,8533.67,14280.65,41140.75
2019588.4976,19285.44,8534.62,14282.56,41141.61
2019588.5016,19294.79,8532.0,14275.6,41132.55
2019588.5056,19295.36,8526.61,14263.11,41121.3
2019588.5096,19289.54,8526.52,14263.06,41124.01
2019588.5136,19289.5,8533.86,14279.41,41140.61
2019588.5176,19285.68,8536.24,14290.24,41151.24
2019588.5216,19298.46,8534.62,14285.57,41142.9
2019588.5256,19302.28,8530.05,14274.31,41127.83
2019588.5296,19294.45,8532.24,14274.88,41127.83
2019588.5336,19286.59,8536.29,14283.85,41139.08
2019588.5376,19283.34,8541.49,14294.77,41148.33
2019588.5416,19292.31,8541.63,14286.95,41136.98
2019588.5456,19296.93,8534.1,14271.4,41117.24
2019588.5496,19289.64,8533.29,14269.31,41115.57
2019588.5536,19288.97,8539.82,14278.32,41125.68
2019588.5576,19286.35,8539.39,14286.76,41133.98
2019588.5616,19297.65,8539.39,14279.32,41128.07
2019588.5656,19297.98,8535.1,14269.07,41116.72
2019588.5696,19299.56,8538.01,14275.46,41127.73
2019588.5736,19297.79,8547.5,14291.48,41148.57
2019588.5776,19286.25,8550.07,14303.02,41157.44
2019588.5816,19291.55,8545.26,14293.91,41148.14
2019588.5855,19289.54,8533.62,14276.94,41130.45
2019588.5895,19280.29,8531.57,14271.64,41127.5
2019588.5935,19280.01,8540.39,14279.56,41135.98
2019588.5975,19277.24,8544.3,14287.62,41143.71
2019588.6015,19289.07,8542.44,14281.56,41134.46
2019588.6055,19297.03,8539.58,14281.42,41133.46
2019588.6095,19309.0,8552.74,14309.65,41158.73
2019588.6135,19300.27,8548.88,14313.79,41161.92
2019588.6175,19268.71,8526.95,14287.28,41134.51
2019588.6215,19267.04,8516.84,14262.3,41107.23
2019588.6255,19266.04,8506.49,14247.99,41092.97
2019588.6295,19259.03,8495.24,14247.18,41097.46
2019588.6335,19248.49,8486.18,14247.18,41101.17
2019588.6375,19234.14,8476.07,14246.13,41097.46
2019588.6415,19235.09,8460.0,14228.58,41079.19
2019588.6455,19231.04,8443.88,14210.65,41062.41
2019588.6495,19224.22,8440.16,14211.85,41062.55
2019588.6535,19221.88,8440.21,14220.76,41073.71
2019588.6575,19220.69,8443.02,14237.26,41088.2
2019588.6615,19229.84,8443.12,14234.45,41082.86
2019588.6655,19227.65,8436.49,14221.0,41067.13
2019588.6695,19222.21,8432.68,14219.95,41069.27
2019588.6735,19225.65,8440.26,14230.4,41086.63
2019588.6775,19225.46,8446.89,14239.69,41094.31
2019588.6815,19235.33,8440.5,14231.59,41082.48
2019588.6855,19238.9,8434.49,14217.33,41069.46
2019588.6895,19234.71,8435.54,14220.62,41072.8
2019588.6935,19233.13,8436.49,14227.92,41084.82
2019588.6975,19227.32,8437.35,14230.87,41090.87
2019588.7015,19236.38,8434.58,14220.57,41077.28
2019588.7055,19240.57,8431.24,14207.75,41064.31
2019588.7095,19232.23,8430.2,14212.42,41067.84
2019588.7135,19227.46,8434.96,14229.97,41082.82
2019588.7175,19220.97,8441.59,14242.75,41090.3
2019588.7215,19226.08,8438.16,14231.11,41075.76
