TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
2019607.9364,393.694,836.798,356.85,577.5,-1251.25,-236.25,864.88,-646.0,-320.72
2019607.9864,396.378,833.687,360.205,-271.25,-2073.75,210.0,854.24,-639.92,-317.68
2019608.0364,401.258,832.772,360.998,166.25,-2222.5,-253.75,837.52,-647.52,-310.08
2019608.0864,400.77,831.796,356.972,621.25,-1496.25,-971.25,874.0,-655.12,-307.04
2019608.1364,395.585,838.018,354.776,577.5,-1111.25,-525.0,866.4,-650.56,-304.0
2019608.1864,392.901,833.077,357.155,490.0,-1452.5,-315.0,857.28,-641.44,-317.68
2019608.2363,399.123,834.785,355.691,455.0,-1435.0,-131.25,855.76,-656.64,-322.24
2019608.2864,397.11,837.103,356.85,262.5,-1417.5,-288.75,832.96,-646.0,-323.76
2019608.3364,392.535,831.857,355.996,26.25,-2266.25,-603.75,839.04,-650.56,-328.32
2019608.3864,396.683,830.393,356.606,245.0,-2318.75,-770.0,854.24,-636.88,-310.08
2019608.4364,395.829,839.787,354.227,306.25,-1198.75,-96.25,837.52,-635.36,-310.08
2019608.4864,396.378,833.077,357.765,175.0,-1330.0,192.5,837.52,-642.96,-316.16
2019608.5364,397.049,832.894,354.288,901.25,-1400.0,-586.25,861.84,-642.96,-326.8
2019608.5864,396.866,838.811,353.678,411.25,-1461.25,-148.75,852.72,-642.96,-308.56
2019608.6364,396.866,837.286,354.349,105.0,-1583.75,-358.75,849.68,-642.96,-332.88
2019608.6864,395.646,832.345,351.604,533.75,-1750.0,-700.0,858.8,-635.36,-313.12
2019608.7364,390.278,838.689,349.652,78.75,-1653.75,-638.75,839.04,-639.92,-326.8
2019608.7864,390.339,838.689,353.861,87.5,-1846.25,148.75,849.68,-641.44,-323.76
2019608.8364,397.659,834.724,355.813,-157.5,-1715.0,-157.5,852.72,-627.76,-300.96
2019608.8864,396.683,833.931,354.471,507.5,-1295.0,-551.25,854.24,-629.28,-316.16
2019608.9364,394.731,838.384,350.14,236.25,-1470.0,-157.5,860.32,-641.44,-304.0
2019608.9864,392.23,837.713,349.835,-26.25,-1382.5,-131.25,845.12,-633.84,-310.08
2019609.0364,393.084,838.628,349.957,-603.75,-1347.5,297.5,867.92,-638.4,-328.32
2019609.0864,393.694,834.48,356.667,-463.75,-1653.75,358.75,846.64,-638.4,-302.48
2019609.1364,395.524,837.164,354.471,-306.25,-1890.0,35.0,845.12,-655.12,-299.44
2019609.1864,397.11,831.369,353.861,-26.25,-1960.0,157.5,864.88,-641.44,-325.28
2019609.2364,397.964,836.92,352.885,603.75,-1295.0,70.0,842.08,-646.0,-325.28
2019609.2864,396.5,836.005,354.105,157.5,-1365.0,586.25,845.12,-644.48,-331.36
2019609.3364,403.332,835.029,353.8,463.75,-980.0,245.0,852.72,-641.44,-311.6
2019609.3864,400.282,830.454,353.251,892.5,-245.0,-595.0,855.76,-646.0,-320.72
2019609.4364,372.771,822.28,357.765,3832.5,-1198.75,-8653.75,854.24,-641.44,-316.16
2019609.4864,353.129,855.525,349.835,5827.5,-4261.25,-8461.25,864.88,-641.44,-296.4
2019609.5364,390.949,847.473,339.465,1855.0,-1303.75,420.0,860.32,-644.48,-319.2
2019609.5864,387.106,852.17,343.064,201.25,3220.0,4707.5,863.36,-633.84,-314.64
2019609.6364,377.224,847.717,353.556,-945.0,1793.75,5127.5,851.2,-642.96,-311.6
2019609.6864,391.132,820.023,364.292,516.25,-910.0,5705.0,855.76,-642.96,-316.16
2019609.7364,411.75,820.938,352.275,2905.0,-822.5,7516.25,832.96,-653.6,-319.2
2019609.7864,423.035,845.46,335.256,2187.5,3211.25,6028.75,846.64,-639.92,-296.4
2019609.8364,399.977,837.347,343.003,-1330.0,3080.0,5503.75,837.52,-639.92,-310.08
2019609.8864,393.572,844.911,352.153,-1478.75,105.0,4681.25,837.52,-641.44,-296.4
2019609.9364,408.09,857.721,344.955,-4191.25,-2108.75,1128.75,829.92,-650.56,-316.16
2019609.9864,405.955,838.872,354.593,-6273.75,-1592.5,385.0,849.68,-636.88,-325.28
2019610.0364,408.517,804.285,370.087,-3333.75,-892.5,778.75,836.0,-636.88,-307.04
2019610.0864,403.088,814.838,368.318,1312.5,-1750.0,472.5,836.0,-652.08,-322.24
2019610.1364,406.26,828.258,359.961,1855.0,-3561.25,-306.25,839.04,-646.0,-304.0
2019610.1864,410.713,829.905,352.153,1041.25,-2738.75,-752.5,842.08,-630.8,-325.28
2019610.2364,406.26,830.698,355.691,-848.75,-3018.75,-148.75,842.08,-633.84,-313.12
2019610.2865,406.443,819.474,364.78,-1470.0,-4471.25,70.0,836.0,-647.52,-320.72
2019610.3364,408.151,816.668,365.878,-595.0,-4865.0,437.5,839.04,-649.04,-316.16
2019610.3864,417.24,824.293,362.828,-140.0,-4803.75,1408.75,832.96,-635.36,-304.0
2019610.4364,427.61,823.195,363.377,-918.75,-4401.25,1102.5,840.56,-647.52,-314.64
2019610.4864,423.889,812.764,367.342,-735.0,-4716.25,393.75,840.56,-636.88,-325.28
2019610.5364,431.087,815.082,358.131,2283.75,-5652.5,-1137.5,826.88,-624.72,-323.76
2019610.5864,441.274,833.992,354.959,1933.75,-4865.0,-1706.25,829.92,-647.52,-305.52
2019610.6364,446.276,810.385,336.842,1522.5,-306.25,-673.75,837.52,-635.36,-304.0
2019610.6864,422.242,837.042,340.929,726.25,-1601.25,-1618.75,839.04,-630.8,-319.2
2019610.7364,437.919,820.877,334.585,1496.25,-980.0,-892.5,840.56,-639.92,-326.8
2019610.7864,430.599,838.14,325.008,997.5,1417.5,-2450.0,840.56,-641.44,-290.32
2019610.8364,394.243,836.554,331.291,411.25,376.25,-5031.25,837.52,-646.0,-322.24
2019610.8864,404.918,841.068,335.073,-2633.75,-463.75,-2572.5,843.6,-642.96,-314.64
2019610.9364,398.94,835.883,350.14,-3193.75,-1995.0,-4025.0,840.56,-647.52,-322.24
2019610.9864,378.139,830.027,366.244,-1986.25,-1347.5,-2432.5,848.16,-632.32,-323.76
2019611.0364,401.563,819.596,364.048,-621.25,-1890.0,1898.75,860.32,-641.44,-317.68
2019611.0863,417.301,834.114,368.135,-1478.75,-2756.25,3176.25,837.52,-647.52,-310.08
2019611.1364,426.939,806.603,373.808,-665.0,-4803.75,3395.0,848.16,-647.52,-304.0
2019611.1864,453.23,803.004,361.852,2808.75,-3438.75,4558.75,834.48,-638.4,-299.44
2019611.2364,430.477,813.435,336.476,4882.5,-630.0,-735.0,842.08,-642.96,-325.28
2019611.2864,407.236,854.183,326.716,3832.5,-1111.25,-1067.5,849.68,-636.88,-316.16
2019611.3364,417.179,874.679,334.28,-3815.0,-2003.75,-1286.25,839.04,-638.4,-305.52
2019611.3863,442.86,831.918,357.582,-9502.5,1382.5,-280.0,842.08,-639.92,-326.8
2019611.4364,441.884,796.965,370.392,-6763.75,5512.5,-2012.5,832.96,-642.96,-323.76
2019611.4864,396.317,820.45,378.078,-122.5,6755.0,-6781.25,843.6,-642.96,-320.72
2019611.5364,364.536,833.809,371.917,1758.75,2730.0,-8548.75,863.36,-635.36,-326.8
2019611.5864,350.933,833.992,367.342,2187.5,288.75,-9117.5,840.56,-644.48,-317.68
2019611.6364,352.397,835.883,356.972,4033.75,-1785.0,-5503.75,849.68,-639.92,-325.28
2019611.6864,358.375,852.841,356.484,3386.25,-1618.75,-1680.0,861.84,-649.04,-322.24
2019611.7364,389.363,838.445,346.175,5083.75,-1128.75,3692.5,869.44,-647.52,-316.16
2019611.7863,402.112,853.146,341.905,3403.75,-70.0,5048.75,866.4,-641.44,-322.24
2019611.8364,403.942,850.95,339.709,-595.0,-1190.0,1951.25,857.28,-632.32,-290.32
2019611.8863,401.929,847.961,354.044,-3473.75,-1470.0,-2773.75,825.36,-629.28,-305.52
2019611.9364,394.121,839.848,363.682,-3298.75,-455.0,-3972.5,845.12,-647.52,-314.64
2019611.9864,366.61,826.184,367.098,-2021.25,-306.25,-3220.0,843.6,-641.44,-307.04
2019612.0364,356.362,828.99,365.878,-936.25,-2791.25,-726.25,848.16,-652.08,-317.68
2019612.0864,371.734,843.63,360.754,-1382.5,-6125.0,2117.5,848.16,-658.16,-311.6
2019612.1364,409.371,843.142,357.277,-3211.25,-5792.5,3080.0,858.8,-639.92,-319.2
2019612.1863,418.277,838.628,361.974,-4865.0,-3377.5,770.0,855.76,-650.56,-335.92
2019612.2364,407.785,825.269,369.294,-3290.0,-113.75,-3018.75,834.48,-623.2,-329.84
2019612.2863,393.145,831.003,376.126,-1872.5,1925.0,-3412.5,843.6,-638.4,-316.16
2019612.3364,356.362,840.397,380.457,-1487.5,717.5,-2896.25,855.76,-635.36,-325.28
2019612.3864,343.247,829.051,381.372,-1076.25,-6037.5,-2292.5,851.2,-641.44,-317.68
2019612.4364,356.423,828.563,374.601,43.75,-9905.0,-428.75,848.16,-633.84,-322.24
2019612.4864,395.097,834.358,360.022,420.0,-9476.25,840.0,858.8,-646.0,-328.32
2019612.5364,411.262,834.175,354.776,1478.75,-5320.0,918.75,849.68,-642.96,-331.36
2019612.5863,389.973,834.175,360.205,2826.25,-3088.75,-2266.25,869.44,-652.08,-326.8
2019612.6364,398.879,844.911,350.079,4322.5,-3858.75,-4208.75,843.6,-633.84,-305.52
2019612.6864,398.025,869.616,344.894,647.5,-1548.75,-2082.5,848.16,-633.84,-329.84
2019612.7364,384.361,847.534,349.957,-4366.25,2616.25,2056.25,846.64,-624.72,-326.8
2019612.7864,366.488,831.613,363.682,-4567.5,1872.5,3176.25,849.68,-627.76,-319.2
2019612.8364,365.146,827.648,369.355,-2432.5,-3368.75,586.25,854.24,-641.44,-323.76
2019612.8864,379.054,830.21,367.952,-1216.25,-5180.0,245.0,852.72,-639.92,-313.12
2019612.9364,404.857,838.689,363.133,-385.0,-2625.0,1767.5,837.52,-641.44,-319.2
2019612.9863,395.707,833.748,366.976,-1417.5,498.75,1365.0,855.76,-653.6,-334.4
2019613.0364,386.862,829.783,371.368,-901.25,-122.5,288.75,858.8,-629.28,-322.24
2019613.0863,389.485,832.711,369.477,-691.25,-1776.25,-428.75,877.04,-638.4,-338.96
2019613.1364,394.792,834.663,369.477,-1067.5,-2021.25,-866.25,858.8,-638.4,-322.24
2019613.1863,393.45,828.868,373.808,-901.25,-892.5,-875.0,866.4,-644.48,-307.04
2019613.2364,384.544,828.258,376.126,140.0,-1715.0,-1006.25,842.08,-635.36,-316.16
2019613.2864,385.093,831.491,375.15,848.75,-1986.25,-1391.25,863.36,-644.48,-322.24
2019613.3364,385.52,837.53,373.32,787.5,-1925.0,-1321.25,842.08,-639.92,-317.68
2019613.3863,383.08,831.308,368.806,1435.0,-1820.0,-1627.5,860.32,-649.04,-314.64
2019613.4364,383.873,840.641,363.011,1137.5,-1435.0,323.75,855.76,-641.44,-332.88
2019613.4864,387.35,835.944,365.39,420.0,-437.5,577.5,872.48,-642.96,-342.0
2019613.5364,386.435,831.552,367.891,297.5,-918.75,-52.5,849.68,-636.88,-322.24
2019613.5863,379.725,840.153,364.353,280.0,-1627.5,-1645.0,845.12,-629.28,-310.08
2019613.6364,374.54,840.702,361.364,-393.75,-2476.25,-1102.5,863.36,-642.96,-326.8
2019613.6864,379.725,839.665,365.573,-1811.25,-2555.0,1356.25,837.52,-646.0,-325.28
2019613.7364,394.121,831.064,374.906,-2073.75,-1811.25,2152.5,867.92,-641.44,-334.4
2019613.7863,396.134,825.879,374.845,-857.5,-1242.5,1295.0,863.36,-649.04,-329.84
2019613.8364,390.766,827.404,377.468,297.5,-1697.5,236.25,846.64,-638.4,-328.32
2019613.8864,389.668,835.761,369.233,770.0,-2222.5,-805.0,861.84,-658.16,-343.52
2019613.9364,386.252,833.26,368.44,122.5,-1890.0,-1216.25,863.36,-644.48,-335.92
2019613.9863,382.775,835.7,370.819,0.0,-1531.25,-1006.25,848.16,-636.88,-322.24
2019614.0364,382.104,833.565,370.087,131.25,-1968.75,148.75,855.76,-650.56,-310.08
2019614.0864,389.485,831.064,371.978,1960.0,-1102.5,-26.25,849.68,-630.8,-307.04
2019614.1364,387.106,838.384,367.281,1496.25,-595.0,385.0,857.28,-642.96,-337.44
2019614.1864,387.045,841.007,361.608,61.25,-638.75,595.0,861.84,-639.92,-317.68
2019614.2364,385.825,832.467,366.549,-323.75,-1505.0,-96.25,842.08,-639.92,-332.88
2019614.2864,389.241,833.992,368.257,-271.25,-2345.0,-962.5,864.88,-655.12,-332.88
2019614.3364,389.485,833.504,366.671,525.0,-1408.75,-603.75,867.92,-646.0,-322.24
2019614.3863,383.568,838.994,365.634,78.75,-1207.5,-385.0,874.0,-649.04,-328.32
2019614.4364,381.433,833.077,368.745,-428.75,-2030.0,420.0,861.84,-644.48,-326.8
2019614.4864,388.631,828.075,370.331,78.75,-2091.25,175.0,858.8,-642.96,-307.04
2019614.5364,390.888,834.541,366.671,1128.75,-1365.0,-323.75,846.64,-649.04,-317.68
2019614.5864,388.631,837.53,360.51,1015.0,-533.75,-656.25,855.76,-638.4,-325.28
2019614.6364,385.764,839.543,365.451,175.0,-638.75,350.0,863.36,-629.28,-319.2
2019614.6864,387.96,833.077,365.573,-1085.0,-1391.25,306.25,863.36,-633.84,-323.76
2019614.7364,388.753,829.295,372.161,-1085.0,-1933.75,-428.75,842.08,-650.56,-331.36
2019614.7864,387.777,826.977,376.492,332.5,-2406.25,-1023.75,854.24,-627.76,-320.72
2019614.8364,387.167,829.234,371.917,1452.5,-1785.0,-201.25,861.84,-630.8,-322.24
2019614.8864,388.448,838.201,364.475,1286.25,-455.0,-105.0,849.68,-644.48,-328.32
2019614.9364,383.873,845.033,362.279,621.25,-323.75,-796.25,863.36,-642.96,-329.84
2019614.9864,381.311,841.495,365.146,-122.5,-1417.5,-472.5,870.96,-630.8,-331.36
2019615.0364,385.825,834.053,366.732,-122.5,-2091.25,-1155.0,846.64,-642.96,-331.36
2019615.0863,381.738,834.663,363.499,271.25,-1627.5,-892.5,855.76,-632.32,-316.16
2019615.1364,378.444,839.787,362.035,-166.25,-1443.75,-306.25,864.88,-641.44,-316.16
2019615.1864,383.751,835.761,365.085,-35.0,-1925.0,87.5,846.64,-639.92,-323.76
2019615.2364,386.252,837.591,366.61,-35.0,-1478.75,157.5,869.44,-647.52,-314.64
2019615.2864,386.374,834.358,368.074,332.5,-1155.0,218.75,836.0,-653.6,-313.12
2019615.3364,384.056,833.504,366.244,245.0,-1400.0,-341.25,861.84,-630.8,-311.6
2019615.3864,384.788,838.262,364.109,306.25,-1470.0,-813.75,861.84,-647.52,-332.88
2019615.4364,378.505,839.848,365.878,-472.5,-1977.5,-236.25,839.04,-636.88,-320.72
2019615.4864,381.006,835.09,365.024,-542.5,-2065.0,0.0,858.8,-641.44,-311.6
2019615.5364,384.849,837.286,363.987,227.5,-1006.25,350.0,843.6,-639.92,-328.32
2019615.5864,386.008,839.299,365.207,201.25,-551.25,673.75,860.32,-639.92,-332.88
2019615.6364,384.422,838.323,368.257,-183.75,-971.25,183.75,851.2,-639.92,-311.6
2019615.6864,381.86,833.809,368.318,183.75,-2240.0,-726.25,866.4,-636.88,-305.52
2019615.7364,382.897,837.957,362.706,236.25,-2397.5,-752.5,843.6,-642.96,-320.72
2019615.7864,384.971,843.813,363.255,350.0,-1251.25,-26.25,849.68,-639.92,-326.8
2019615.8364,381.25,838.75,365.329,-227.5,-1233.75,1050.0,849.68,-629.28,-320.72
2019615.8863,386.191,837.225,365.39,-1006.25,-1837.5,1347.5,877.04,-641.44,-328.32
2019615.9364,390.034,831.186,370.819,-997.5,-2178.75,796.25,854.24,-646.0,-317.68
2019615.9864,392.169,831.43,369.782,-437.5,-2012.5,-840.0,851.2,-633.84,-314.64
2019616.0364,385.337,831.674,364.719,0.0,-2108.75,-892.5,866.4,-646.0,-326.8
2019616.0864,380.091,839.97,367.586,-271.25,-2388.75,-376.25,848.16,-647.52,-332.88
2019616.1364,385.886,833.199,366.305,-971.25,-2397.5,743.75,861.84,-636.88,-314.64
2019616.1864,392.23,832.284,367.586,-577.5,-1907.5,402.5,863.36,-647.52,-342.0
2019616.2364,388.387,831.186,370.087,70.0,-1303.75,-183.75,851.2,-633.84,-320.72
2019616.2864,384.666,837.53,365.207,105.0,-1741.25,17.5,849.68,-646.0,-331.36
2019616.3364,391.864,835.09,366.305,-236.25,-1933.75,70.0,855.76,-638.4,-335.92
2019616.3864,386.13,834.419,366.244,-192.5,-2091.25,-236.25,866.4,-638.4,-332.88
2019616.4364,390.339,836.188,364.597,-245.0,-1960.0,-26.25,866.4,-644.48,-311.6
2019616.4863,386.679,836.31,365.695,-761.25,-1610.0,-288.75,846.64,-649.04,-308.56
2019616.5364,383.751,831.613,367.891,-315.0,-1688.75,420.0,870.96,-636.88,-314.64
2019616.5864,388.509,836.92,366.61,-682.5,-1828.75,297.5,867.92,-650.56,-331.36
2019616.6364,385.52,837.896,369.538,-927.5,-1758.75,-630.0,872.48,-638.4,-338.96
2019616.6864,381.433,834.053,370.514,-1312.5,-2476.25,507.5,864.88,-639.92,-322.24
2019616.7364,394.548,831.308,369.904,-455.0,-2380.0,507.5,863.36,-649.04,-323.76
2019616.7864,396.622,830.393,374.784,-463.75,-1802.5,26.25,836.0,-633.84,-323.76
2019616.8364,396.988,832.894,373.442,-166.25,-1898.75,-183.75,848.16,-639.92,-320.72
2019616.8864,405.711,827.587,370.697,-26.25,-1268.75,-1575.0,842.08,-624.72,-317.68
2019616.9364,392.657,830.149,370.331,-166.25,-918.75,-3123.75,851.2,-661.2,-332.88
2019616.9864,379.237,831.796,374.052,271.25,-2187.5,-2362.5,854.24,-653.6,-334.4
2019617.0364,381.372,836.554,373.564,-183.75,-2493.75,-1601.25,864.88,-642.96,-335.92
2019617.0864,385.093,832.345,368.806,367.5,-1846.25,-455.0,855.76,-641.44,-326.8
2019617.1364,386.252,832.894,369.294,525.0,-1321.25,-498.75,860.32,-633.84,-326.8
2019617.1864,390.034,835.944,368.135,542.5,-1006.25,-866.25,845.12,-646.0,-331.36
2019617.2364,381.128,841.068,370.087,-490.0,-1032.5,-1190.0,858.8,-638.4,-322.24
2019617.2864,379.054,833.443,367.891,-498.75,-1391.25,-1435.0,852.72,-646.0,-322.24
2019617.3364,377.895,839.116,371.246,-743.75,-1802.5,-945.0,857.28,-641.44,-329.84
2019617.3864,376.248,835.761,370.636,-350.0,-2030.0,-323.75,863.36,-627.76,-326.8
2019617.4364,381.128,839.482,375.211,-866.25,-2292.5,201.25,851.2,-635.36,-332.88
2019617.4864,386.923,826.672,375.516,87.5,-1758.75,-35.0,854.24,-649.04,-338.96
2019617.5364,382.714,832.772,373.381,612.5,-1286.25,-183.75,875.52,-642.96,-329.84
2019617.5864,381.555,837.469,370.758,-8.75,-1268.75,218.75,860.32,-639.92,-337.44
2019617.6364,381.494,833.748,373.503,96.25,-1566.25,113.75,864.88,-635.36,-335.92
2019617.6864,380.03,840.092,371.185,-358.75,-1802.5,-280.0,857.28,-632.32,-328.32
2019617.7364,381.677,832.04,372.649,-306.25,-2073.75,-113.75,860.32,-639.92,-316.16
2019617.7864,383.629,833.809,373.015,-306.25,-2003.75,140.0,846.64,-646.0,-310.08
2019617.8364,388.204,833.565,373.869,490.0,-1312.5,-507.5,863.36,-644.48,-326.8
2019617.8864,382.592,835.273,369.843,621.25,-910.0,-428.75,872.48,-644.48,-331.36
2019617.9364,378.627,835.151,370.27,420.0,-1347.5,-411.25,855.76,-636.88,-331.36
2019617.9864,383.568,839.543,370.148,0.0,-1321.25,332.5,854.24,-641.44,-342.0
2019618.0364,385.276,837.347,370.026,-393.75,-1373.75,735.0,857.28,-639.92,-328.32
2019618.0864,387.106,827.587,373.808,-420.0,-1688.75,-122.5,858.8,-639.92,-320.72
2019618.1364,385.154,835.822,370.88,131.25,-1723.75,-1032.5,863.36,-635.36,-322.24
2019618.1864,386.74,835.883,374.418,-498.75,-1820.0,-612.5,846.64,-635.36,-319.2
2019618.2364,384.849,837.164,373.015,-743.75,-1487.5,-428.75,857.28,-641.44,-310.08
2019618.2864,383.385,833.138,372.283,-971.25,-1347.5,-752.5,870.96,-644.48,-331.36
2019618.3364,379.054,832.04,377.285,-376.25,-1242.5,-1312.5,863.36,-646.0,-335.92
2019618.3864,372.466,828.929,375.455,113.75,-1522.5,-1058.75,852.72,-647.52,-320.72
2019618.4364,375.455,840.58,374.784,-148.75,-1531.25,-315.0,852.72,-644.48,-328.32
2019618.4864,381.738,839.543,376.126,-770.0,-1741.25,516.25,836.0,-632.32,-322.24
2019618.5364,387.167,829.966,377.102,-481.25,-1505.0,-245.0,854.24,-649.04,-328.32
2019618.5864,382.348,827.709,376.553,603.75,-691.25,-840.0,854.24,-630.8,-332.88
2019618.6364,376.37,833.199,378.017,1338.75,-910.0,-875.0,861.84,-642.96,-335.92
2019618.6864,375.089,840.397,373.747,787.5,-953.75,43.75,849.68,-642.96,-340.48
2019618.7364,376.675,839.177,374.418,-17.5,-1295.0,1102.5,869.44,-638.4,-335.92
2019618.7864,378.81,835.883,376.675,-402.5,-2012.5,1067.5,861.84,-638.4,-323.76
2019618.8364,387.289,831.491,374.54,481.25,-1085.0,-288.75,852.72,-638.4,-329.84
2019618.8864,380.762,839.177,372.832,533.75,-437.5,-1015.0,861.84,-649.04,-317.68
2019618.9364,372.161,836.31,374.784,-175.0,-1233.75,-752.5,848.16,-646.0,-329.84
2019618.9864,372.1,838.079,373.93,-43.75,-1916.25,-743.75,837.52,-641.44,-316.16
2019619.0364,377.468,835.09,371.368,-210.0,-1916.25,-446.25,860.32,-638.4,-325.28
2019619.0864,376.98,832.284,373.381,-271.25,-1382.5,-306.25,860.32,-629.28,-320.72
2019619.1364,372.1,836.615,376.37,621.25,-1496.25,218.75,857.28,-635.36,-319.2
2019619.1864,376.065,836.676,376.492,446.25,-1793.75,568.75,866.4,-635.36,-328.32
2019619.2364,381.006,835.395,374.967,428.75,-1846.25,560.0,874.0,-633.84,-310.08
2019619.2864,385.642,836.92,374.357,113.75,-1321.25,-52.5,858.8,-649.04,-323.76
2019619.3364,380.152,838.75,371.551,-297.5,-1373.75,-752.5,867.92,-649.04,-314.64
2019619.3864,375.638,841.495,373.564,-1172.5,-1881.25,-875.0,845.12,-641.44,-331.36
2019619.4364,377.041,830.149,380.091,-988.75,-2266.25,-262.5,855.76,-641.44,-334.4
2019619.4864,379.603,832.101,379.298,96.25,-1890.0,-192.5,877.04,-639.92,-329.84
2019619.5363,376.248,837.286,377.224,542.5,-1592.5,52.5,861.84,-646.0,-320.72
2019619.5864,376.919,831.43,376.187,271.25,-1645.0,-122.5,863.36,-650.56,-345.04
2019619.6364,378.017,837.103,373.93,743.75,-1050.0,-490.0,855.76,-626.24,-335.92
2019619.6864,373.991,835.883,375.211,385.0,-1321.25,437.5,870.96,-626.24,-332.88
2019619.7364,377.59,834.358,374.235,332.5,-1260.0,516.25,869.44,-649.04,-337.44
2019619.7864,378.139,837.713,372.405,-26.25,-1496.25,673.75,863.36,-624.72,-326.8
2019619.8364,380.274,833.565,376.98,-446.25,-2126.25,-140.0,864.88,-638.4,-338.96
2019619.8864,381.799,830.637,375.76,866.25,-1977.5,-761.25,848.16,-633.84,-323.76
2019619.9364,376.37,838.323,368.928,-210.0,-1365.0,-367.5,851.2,-632.32,-311.6
2019619.9864,374.357,834.663,371.978,-166.25,-1373.75,682.5,872.48,-635.36,-332.88
2019620.0364,381.86,833.931,377.346,-245.0,-1811.25,498.75,846.64,-642.96,-316.16
2019620.0864,381.921,834.785,371.246,-17.5,-1522.5,-78.75,878.56,-636.88,-322.24
2019620.1364,378.139,836.493,374.662,376.25,-1513.75,-113.75,854.24,-642.96,-323.76
2019620.1864,377.773,840.58,372.649,-61.25,-1400.0,26.25,851.2,-632.32,-314.64
2019620.2364,380.579,838.201,371.185,-376.25,-1435.0,157.5,855.76,-649.04,-320.72
2019620.2864,380.579,834.663,378.383,-341.25,-1680.0,-280.0,829.92,-629.28,-320.72
2019620.3364,377.773,832.406,374.906,-201.25,-1890.0,-271.25,861.84,-646.0,-328.32
2019620.3864,382.165,834.785,374.601,-183.75,-1802.5,26.25,869.44,-639.92,-338.96
2019620.4364,378.078,838.14,373.625,-17.5,-1155.0,-245.0,837.52,-624.72,-331.36
2019620.4864,378.688,835.822,375.821,-341.25,-1443.75,26.25,864.88,-639.92,-331.36
2019620.5364,378.261,832.467,375.516,-306.25,-1505.0,166.25,858.8,-636.88,-329.84
2019620.5864,381.921,835.151,374.723,-122.5,-1636.25,253.75,858.8,-641.44,-322.24
2019620.6364,382.47,835.334,376.614,-367.5,-1478.75,0.0,852.72,-647.52,-334.4
2019620.6864,381.738,828.624,379.054,87.5,-2021.25,-507.5,863.36,-632.32,-329.84
